-0.043,-0.061,-0.043,-0.045,-0.067,-0.061,-0.067
-0.043,-0.061,-0.043,-0.046,-0.066,-0.061,-0.066
-0.043,-0.061,-0.043,-0.046,-0.065,-0.061,-0.065
-0.044,-0.061,-0.044,-0.046,-0.064,-0.061,-0.064
-0.044,-0.06,-0.044,-0.046,-0.063,-0.06,-0.063
-0.044,-0.06,-0.044,-0.047,-0.062,-0.06,-0.062
-0.045,-0.06,-0.045,-0.047,-0.06,-0.06,-0.06
-0.045,-0.059,-0.045,-0.047,-0.059,-0.059,-0.059
-0.045,-0.059,-0.045,-0.047,-0.058,-0.059,-0.058
-0.045,-0.059,-0.045,-0.047,-0.057,-0.059,-0.057
-0.046,-0.059,-0.046,-0.047,-0.056,-0.059,-0.056
-0.046,-0.058,-0.046,-0.048,-0.055,-0.058,-0.055
-0.046,-0.058,-0.046,-0.048,-0.054,-0.058,-0.054
-0.047,-0.058,-0.047,-0.048,-0.054,-0.058,-0.054
-0.047,-0.057,-0.047,-0.048,-0.053,-0.057,-0.053
-0.047,-0.057,-0.047,-0.048,-0.052,-0.057,-0.052
-0.047,-0.057,-0.047,-0.049,-0.052,-0.057,-0.052
-0.047,-0.057,-0.047,-0.049,-0.052,-0.057,-0.052
-0.048,-0.056,-0.048,-0.049,-0.051,-0.056,-0.051
-0.048,-0.056,-0.048,-0.05,-0.051,-0.056,-0.051
-0.048,-0.056,-0.048,-0.05,-0.051,-0.056,-0.051
-0.047,-0.056,-0.047,-0.051,-0.051,-0.056,-0.051
-0.047,-0.056,-0.047,-0.051,-0.05,-0.056,-0.05
-0.047,-0.055,-0.047,-0.052,-0.05,-0.055,-0.05
-0.047,-0.055,-0.047,-0.052,-0.05,-0.055,-0.05
-0.047,-0.055,-0.047,-0.052,-0.05,-0.055,-0.05
-0.047,-0.055,-0.047,-0.053,-0.05,-0.055,-0.05
-0.046,-0.055,-0.046,-0.053,-0.05,-0.055,-0.05
-0.046,-0.055,-0.046,-0.054,-0.05,-0.055,-0.05
-0.046,-0.055,-0.046,-0.054,-0.05,-0.055,-0.05
-0.045,-0.055,-0.045,-0.054,-0.05,-0.055,-0.05
-0.045,-0.055,-0.045,-0.055,-0.05,-0.055,-0.05
-0.045,-0.055,-0.045,-0.055,-0.05,-0.055,-0.05
-0.044,-0.055,-0.044,-0.055,-0.05,-0.055,-0.05
-0.044,-0.055,-0.044,-0.055,-0.05,-0.055,-0.05
-0.044,-0.056,-0.044,-0.055,-0.05,-0.056,-0.05
-0.044,-0.056,-0.044,-0.055,-0.05,-0.056,-0.05
-0.043,-0.056,-0.043,-0.055,-0.05,-0.056,-0.05
-0.043,-0.056,-0.043,-0.055,-0.05,-0.056,-0.05
-0.043,-0.056,-0.043,-0.054,-0.05,-0.056,-0.05
-0.043,-0.056,-0.043,-0.054,-0.05,-0.056,-0.05
-0.043,-0.056,-0.043,-0.054,-0.05,-0.056,-0.05
-0.043,-0.056,-0.043,-0.053,-0.05,-0.056,-0.05
-0.043,-0.056,-0.043,-0.053,-0.05,-0.056,-0.05
-0.043,-0.056,-0.043,-0.052,-0.051,-0.056,-0.051
-0.043,-0.056,-0.043,-0.051,-0.051,-0.056,-0.051
-0.043,-0.056,-0.043,-0.05,-0.051,-0.056,-0.051
-0.043,-0.056,-0.043,-0.049,-0.052,-0.056,-0.052
-0.043,-0.055,-0.043,-0.048,-0.052,-0.055,-0.052
-0.043,-0.055,-0.043,-0.047,-0.052,-0.055,-0.052
-0.043,-0.055,-0.043,-0.046,-0.053,-0.055,-0.053
-0.043,-0.055,-0.043,-0.044,-0.053,-0.055,-0.053
-0.043,-0.054,-0.043,-0.043,-0.054,-0.054,-0.054
-0.043,-0.054,-0.043,-0.041,-0.054,-0.054,-0.054
-0.043,-0.054,-0.043,-0.04,-0.054,-0.054,-0.054
-0.042,-0.054,-0.042,-0.038,-0.055,-0.054,-0.055
-0.042,-0.053,-0.042,-0.036,-0.055,-0.053,-0.055
-0.042,-0.053,-0.042,-0.035,-0.055,-0.053,-0.055
-0.041,-0.053,-0.041,-0.033,-0.056,-0.053,-0.056
-0.041,-0.053,-0.041,-0.031,-0.056,-0.053,-0.056
-0.04,-0.053,-0.04,-0.029,-0.056,-0.053,-0.056
-0.039,-0.053,-0.039,-0.027,-0.056,-0.053,-0.056
-0.039,-0.053,-0.039,-0.026,-0.056,-0.053,-0.056
-0.038,-0.053,-0.038,-0.024,-0.056,-0.053,-0.056
-0.037,-0.053,-0.037,-0.022,-0.056,-0.053,-0.056
-0.036,-0.053,-0.036,-0.02,-0.056,-0.053,-0.056
-0.036,-0.053,-0.036,-0.018,-0.056,-0.053,-0.056
-0.035,-0.053,-0.035,-0.017,-0.056,-0.053,-0.056
-0.034,-0.053,-0.034,-0.015,-0.056,-0.053,-0.056
-0.033,-0.053,-0.033,-0.013,-0.056,-0.053,-0.056
-0.033,-0.053,-0.033,-0.012,-0.056,-0.053,-0.056
-0.032,-0.053,-0.032,-0.01,-0.056,-0.053,-0.056
-0.032,-0.053,-0.032,-0.009,-0.056,-0.053,-0.056
-0.032,-0.053,-0.032,-0.008,-0.056,-0.053,-0.056
-0.032,-0.053,-0.032,-0.006,-0.056,-0.053,-0.056
-0.032,-0.053,-0.032,-0.005,-0.056,-0.053,-0.056
-0.032,-0.053,-0.032,-0.004,-0.056,-0.053,-0.056
-0.032,-0.053,-0.032,-0.003,-0.056,-0.053,-0.056
-0.032,-0.052,-0.032,-0.002,-0.056,-0.052,-0.056
-0.033,-0.052,-0.033,-0.002,-0.056,-0.052,-0.056
-0.033,-0.052,-0.033,-0.001,-0.056,-0.052,-0.056
-0.034,-0.051,-0.034,-0.001,-0.057,-0.051,-0.057
-0.035,-0.051,-0.035,0,-0.057,-0.051,-0.057
-0.035,-0.05,-0.035,0,-0.057,-0.05,-0.057
-0.036,-0.05,-0.036,0,-0.058,-0.05,-0.058
-0.037,-0.049,-0.037,0,-0.058,-0.049,-0.058
-0.038,-0.049,-0.038,0,-0.058,-0.049,-0.058
-0.039,-0.048,-0.039,-0.001,-0.059,-0.048,-0.059
-0.039,-0.048,-0.039,-0.001,-0.059,-0.048,-0.059
-0.04,-0.047,-0.04,-0.002,-0.06,-0.047,-0.06
-0.041,-0.047,-0.041,-0.002,-0.06,-0.047,-0.06
-0.041,-0.046,-0.041,-0.003,-0.061,-0.046,-0.061
-0.042,-0.046,-0.042,-0.004,-0.061,-0.046,-0.061
-0.042,-0.046,-0.042,-0.004,-0.062,-0.046,-0.062
-0.043,-0.046,-0.043,-0.005,-0.062,-0.046,-0.062
-0.043,-0.046,-0.043,-0.006,-0.062,-0.046,-0.062
-0.043,-0.046,-0.043,-0.007,-0.062,-0.046,-0.062
-0.044,-0.046,-0.044,-0.007,-0.063,-0.046,-0.063
-0.044,-0.046,-0.044,-0.008,-0.063,-0.046,-0.063
-0.044,-0.046,-0.044,-0.009,-0.063,-0.046,-0.063
-0.044,-0.047,-0.044,-0.009,-0.063,-0.047,-0.063
-0.044,-0.047,-0.044,-0.01,-0.062,-0.047,-0.062
-0.044,-0.047,-0.044,-0.01,-0.062,-0.047,-0.062
-0.044,-0.048,-0.044,-0.011,-0.062,-0.048,-0.062
-0.044,-0.048,-0.044,-0.011,-0.061,-0.048,-0.061
-0.044,-0.049,-0.044,-0.011,-0.06,-0.049,-0.06
-0.044,-0.049,-0.044,-0.011,-0.06,-0.049,-0.06
-0.044,-0.049,-0.044,-0.011,-0.059,-0.049,-0.059
-0.044,-0.05,-0.044,-0.011,-0.058,-0.05,-0.058
-0.044,-0.05,-0.044,-0.011,-0.057,-0.05,-0.057
-0.044,-0.05,-0.044,-0.011,-0.056,-0.05,-0.056
-0.044,-0.051,-0.044,-0.011,-0.055,-0.051,-0.055
-0.044,-0.051,-0.044,-0.011,-0.054,-0.051,-0.054
-0.044,-0.051,-0.044,-0.011,-0.053,-0.051,-0.053
-0.044,-0.051,-0.044,-0.01,-0.052,-0.051,-0.052
-0.044,-0.051,-0.044,-0.01,-0.051,-0.051,-0.051
-0.044,-0.051,-0.044,-0.01,-0.05,-0.051,-0.05
-0.044,-0.051,-0.044,-0.01,-0.049,-0.051,-0.049
-0.044,-0.05,-0.044,-0.009,-0.048,-0.05,-0.048
-0.044,-0.05,-0.044,-0.009,-0.047,-0.05,-0.047
-0.044,-0.05,-0.044,-0.009,-0.047,-0.05,-0.047
-0.044,-0.05,-0.044,-0.008,-0.046,-0.05,-0.046
-0.044,-0.049,-0.044,-0.008,-0.046,-0.049,-0.046
-0.044,-0.049,-0.044,-0.008,-0.045,-0.049,-0.045
-0.044,-0.049,-0.044,-0.008,-0.045,-0.049,-0.045
-0.044,-0.048,-0.044,-0.008,-0.045,-0.048,-0.045
-0.044,-0.048,-0.044,-0.008,-0.045,-0.048,-0.045
-0.043,-0.048,-0.043,-0.008,-0.045,-0.048,-0.045
-0.043,-0.047,-0.043,-0.008,-0.046,-0.047,-0.046
-0.043,-0.047,-0.043,-0.008,-0.046,-0.047,-0.046
-0.043,-0.047,-0.043,-0.008,-0.046,-0.047,-0.046
-0.043,-0.047,-0.043,-0.008,-0.047,-0.047,-0.047
-0.043,-0.046,-0.043,-0.008,-0.048,-0.046,-0.048
-0.043,-0.046,-0.043,-0.008,-0.048,-0.046,-0.048
-0.043,-0.046,-0.043,-0.008,-0.049,-0.046,-0.049
-0.043,-0.046,-0.043,-0.008,-0.049,-0.046,-0.049
-0.043,-0.046,-0.043,-0.008,-0.05,-0.046,-0.05
-0.043,-0.045,-0.043,-0.008,-0.05,-0.045,-0.05
-0.043,-0.045,-0.043,-0.008,-0.05,-0.045,-0.05
-0.043,-0.045,-0.043,-0.008,-0.051,-0.045,-0.051
-0.043,-0.045,-0.043,-0.008,-0.051,-0.045,-0.051
-0.043,-0.045,-0.043,-0.009,-0.051,-0.045,-0.051
-0.043,-0.044,-0.043,-0.009,-0.051,-0.044,-0.051
-0.044,-0.044,-0.044,-0.009,-0.051,-0.044,-0.051
-0.044,-0.043,-0.044,-0.009,-0.051,-0.043,-0.051
-0.044,-0.043,-0.044,-0.009,-0.05,-0.043,-0.05
-0.044,-0.042,-0.044,-0.009,-0.05,-0.042,-0.05
-0.045,-0.042,-0.045,-0.01,-0.05,-0.042,-0.05
-0.045,-0.041,-0.045,-0.01,-0.049,-0.041,-0.049
-0.045,-0.04,-0.045,-0.01,-0.048,-0.04,-0.048
-0.045,-0.04,-0.045,-0.01,-0.048,-0.04,-0.048
-0.046,-0.039,-0.046,-0.01,-0.047,-0.039,-0.047
-0.046,-0.038,-0.046,-0.01,-0.046,-0.038,-0.046
-0.046,-0.037,-0.046,-0.011,-0.045,-0.037,-0.045
-0.046,-0.036,-0.046,-0.011,-0.045,-0.036,-0.045
-0.046,-0.035,-0.046,-0.011,-0.044,-0.035,-0.044
-0.047,-0.034,-0.047,-0.011,-0.043,-0.034,-0.043
-0.047,-0.032,-0.047,-0.011,-0.043,-0.032,-0.043
-0.047,-0.031,-0.047,-0.011,-0.042,-0.031,-0.042
-0.047,-0.03,-0.047,-0.011,-0.042,-0.03,-0.042
-0.047,-0.029,-0.047,-0.012,-0.041,-0.029,-0.041
-0.047,-0.028,-0.047,-0.012,-0.041,-0.028,-0.041
-0.047,-0.027,-0.047,-0.012,-0.04,-0.027,-0.04
-0.047,-0.026,-0.047,-0.012,-0.04,-0.026,-0.04
-0.047,-0.026,-0.047,-0.012,-0.04,-0.026,-0.04
-0.047,-0.025,-0.047,-0.012,-0.04,-0.025,-0.04
-0.047,-0.024,-0.047,-0.012,-0.04,-0.024,-0.04
-0.047,-0.024,-0.047,-0.012,-0.04,-0.024,-0.04
-0.047,-0.023,-0.047,-0.013,-0.04,-0.023,-0.04
-0.047,-0.023,-0.047,-0.013,-0.04,-0.023,-0.04
-0.047,-0.023,-0.047,-0.013,-0.04,-0.023,-0.04
-0.047,-0.022,-0.047,-0.013,-0.04,-0.022,-0.04
-0.047,-0.022,-0.047,-0.013,-0.04,-0.022,-0.04
-0.047,-0.022,-0.047,-0.014,-0.041,-0.022,-0.041
-0.047,-0.022,-0.047,-0.014,-0.041,-0.022,-0.041
-0.047,-0.022,-0.047,-0.014,-0.041,-0.022,-0.041
-0.047,-0.023,-0.047,-0.015,-0.041,-0.023,-0.041
-0.047,-0.023,-0.047,-0.015,-0.041,-0.023,-0.041
-0.047,-0.023,-0.047,-0.015,-0.041,-0.023,-0.041
-0.047,-0.023,-0.047,-0.016,-0.041,-0.023,-0.041
-0.047,-0.023,-0.047,-0.016,-0.041,-0.023,-0.041
-0.047,-0.023,-0.047,-0.016,-0.041,-0.023,-0.041
-0.047,-0.023,-0.047,-0.017,-0.041,-0.023,-0.041
-0.046,-0.023,-0.046,-0.017,-0.041,-0.023,-0.041
-0.046,-0.023,-0.046,-0.018,-0.04,-0.023,-0.04
-0.046,-0.023,-0.046,-0.018,-0.04,-0.023,-0.04
-0.045,-0.023,-0.045,-0.018,-0.04,-0.023,-0.04
-0.045,-0.022,-0.045,-0.019,-0.04,-0.022,-0.04
-0.045,-0.022,-0.045,-0.019,-0.039,-0.022,-0.039
-0.044,-0.022,-0.044,-0.02,-0.039,-0.022,-0.039
-0.044,-0.021,-0.044,-0.02,-0.039,-0.021,-0.039
-0.043,-0.021,-0.043,-0.02,-0.038,-0.021,-0.038
-0.043,-0.02,-0.043,-0.021,-0.038,-0.02,-0.038
-0.042,-0.019,-0.042,-0.021,-0.038,-0.019,-0.038
-0.042,-0.019,-0.042,-0.022,-0.038,-0.019,-0.038
-0.041,-0.018,-0.041,-0.022,-0.037,-0.018,-0.037
-0.041,-0.018,-0.041,-0.023,-0.037,-0.018,-0.037
-0.04,-0.017,-0.04,-0.023,-0.037,-0.017,-0.037
-0.04,-0.016,-0.04,-0.024,-0.037,-0.016,-0.037
-0.039,-0.015,-0.039,-0.024,-0.037,-0.015,-0.037
-0.039,-0.015,-0.039,-0.024,-0.037,-0.015,-0.037
-0.039,-0.014,-0.039,-0.025,-0.037,-0.014,-0.037
-0.038,-0.014,-0.038,-0.025,-0.037,-0.014,-0.037
-0.038,-0.013,-0.038,-0.026,-0.037,-0.013,-0.037
-0.038,-0.012,-0.038,-0.026,-0.038,-0.012,-0.038
-0.038,-0.012,-0.038,-0.027,-0.038,-0.012,-0.038
-0.038,-0.011,-0.038,-0.027,-0.038,-0.011,-0.038
-0.038,-0.011,-0.038,-0.027,-0.039,-0.011,-0.039
-0.038,-0.011,-0.038,-0.028,-0.04,-0.011,-0.04
-0.038,-0.01,-0.038,-0.028,-0.04,-0.01,-0.04
-0.038,-0.01,-0.038,-0.028,-0.041,-0.01,-0.041
-0.038,-0.01,-0.038,-0.028,-0.042,-0.01,-0.042
-0.039,-0.009,-0.039,-0.028,-0.043,-0.009,-0.043
-0.039,-0.009,-0.039,-0.028,-0.043,-0.009,-0.043
-0.039,-0.009,-0.039,-0.028,-0.044,-0.009,-0.044
-0.039,-0.009,-0.039,-0.028,-0.045,-0.009,-0.045
-0.04,-0.009,-0.04,-0.028,-0.046,-0.009,-0.046
-0.04,-0.009,-0.04,-0.029,-0.047,-0.009,-0.047
-0.041,-0.009,-0.041,-0.029,-0.047,-0.009,-0.047
-0.041,-0.009,-0.041,-0.029,-0.048,-0.009,-0.048
-0.042,-0.009,-0.042,-0.029,-0.049,-0.009,-0.049
-0.042,-0.01,-0.042,-0.029,-0.049,-0.01,-0.049
-0.042,-0.01,-0.042,-0.029,-0.05,-0.01,-0.05
-0.043,-0.011,-0.043,-0.03,-0.05,-0.011,-0.05
-0.043,-0.011,-0.043,-0.03,-0.05,-0.011,-0.05
-0.043,-0.012,-0.043,-0.031,-0.05,-0.012,-0.05
-0.044,-0.012,-0.044,-0.031,-0.05,-0.012,-0.05
-0.044,-0.013,-0.044,-0.032,-0.05,-0.013,-0.05
-0.044,-0.014,-0.044,-0.033,-0.05,-0.014,-0.05
-0.045,-0.014,-0.045,-0.033,-0.049,-0.014,-0.049
-0.045,-0.015,-0.045,-0.034,-0.049,-0.015,-0.049
-0.045,-0.016,-0.045,-0.035,-0.048,-0.016,-0.048
-0.045,-0.017,-0.045,-0.036,-0.048,-0.017,-0.048
-0.045,-0.018,-0.045,-0.037,-0.047,-0.018,-0.047
-0.045,-0.019,-0.045,-0.038,-0.046,-0.019,-0.046
-0.045,-0.02,-0.045,-0.039,-0.045,-0.02,-0.045
-0.044,-0.021,-0.044,-0.04,-0.044,-0.021,-0.044
-0.044,-0.021,-0.044,-0.041,-0.043,-0.021,-0.043
-0.044,-0.022,-0.044,-0.042,-0.042,-0.022,-0.042
-0.044,-0.023,-0.044,-0.042,-0.041,-0.023,-0.041
-0.043,-0.024,-0.043,-0.043,-0.039,-0.024,-0.039
-0.043,-0.024,-0.043,-0.044,-0.038,-0.024,-0.038
-0.042,-0.025,-0.042,-0.044,-0.037,-0.025,-0.037
-0.042,-0.025,-0.042,-0.045,-0.036,-0.025,-0.036
-0.041,-0.026,-0.041,-0.045,-0.035,-0.026,-0.035
-0.041,-0.026,-0.041,-0.045,-0.034,-0.026,-0.034
-0.041,-0.026,-0.041,-0.046,-0.033,-0.026,-0.033
-0.04,-0.027,-0.04,-0.046,-0.032,-0.027,-0.032
-0.04,-0.027,-0.04,-0.046,-0.031,-0.027,-0.031
-0.039,-0.027,-0.039,-0.046,-0.031,-0.027,-0.031
-0.039,-0.027,-0.039,-0.046,-0.03,-0.027,-0.03
-0.039,-0.026,-0.039,-0.046,-0.03,-0.026,-0.03
-0.038,-0.026,-0.038,-0.046,-0.029,-0.026,-0.029
-0.038,-0.026,-0.038,-0.046,-0.029,-0.026,-0.029
-0.038,-0.026,-0.038,-0.046,-0.029,-0.026,-0.029
-0.038,-0.025,-0.038,-0.046,-0.029,-0.025,-0.029
-0.038,-0.025,-0.038,-0.046,-0.029,-0.025,-0.029
-0.037,-0.024,-0.037,-0.046,-0.029,-0.024,-0.029
-0.037,-0.024,-0.037,-0.047,-0.029,-0.024,-0.029
-0.037,-0.023,-0.037,-0.047,-0.029,-0.023,-0.029
-0.037,-0.023,-0.037,-0.047,-0.03,-0.023,-0.03
-0.037,-0.022,-0.037,-0.047,-0.03,-0.022,-0.03
-0.038,-0.022,-0.038,-0.048,-0.031,-0.022,-0.031
-0.038,-0.021,-0.038,-0.048,-0.031,-0.021,-0.031
-0.038,-0.021,-0.038,-0.048,-0.032,-0.021,-0.032
-0.038,-0.02,-0.038,-0.049,-0.032,-0.02,-0.032
-0.038,-0.02,-0.038,-0.049,-0.032,-0.02,-0.032
-0.038,-0.019,-0.038,-0.05,-0.033,-0.019,-0.033
-0.038,-0.019,-0.038,-0.05,-0.033,-0.019,-0.033
-0.037,-0.018,-0.037,-0.051,-0.033,-0.018,-0.033
-0.037,-0.018,-0.037,-0.051,-0.034,-0.018,-0.034
-0.037,-0.017,-0.037,-0.052,-0.034,-0.017,-0.034
-0.037,-0.017,-0.037,-0.052,-0.034,-0.017,-0.034
-0.036,-0.016,-0.036,-0.053,-0.034,-0.016,-0.034
-0.036,-0.016,-0.036,-0.053,-0.034,-0.016,-0.034
-0.035,-0.016,-0.035,-0.053,-0.034,-0.016,-0.034
-0.035,-0.015,-0.035,-0.054,-0.034,-0.015,-0.034
-0.034,-0.015,-0.034,-0.054,-0.033,-0.015,-0.033
-0.033,-0.014,-0.033,-0.054,-0.033,-0.014,-0.033
-0.033,-0.014,-0.033,-0.054,-0.033,-0.014,-0.033
-0.032,-0.014,-0.032,-0.055,-0.032,-0.014,-0.032
-0.031,-0.014,-0.031,-0.055,-0.032,-0.014,-0.032
-0.03,-0.013,-0.03,-0.055,-0.031,-0.013,-0.031
-0.029,-0.013,-0.029,-0.055,-0.03,-0.013,-0.03
-0.029,-0.013,-0.029,-0.055,-0.03,-0.013,-0.03
-0.028,-0.013,-0.028,-0.055,-0.029,-0.013,-0.029
-0.027,-0.013,-0.027,-0.054,-0.028,-0.013,-0.028
-0.026,-0.013,-0.026,-0.054,-0.027,-0.013,-0.027
-0.025,-0.012,-0.025,-0.054,-0.026,-0.012,-0.026
-0.025,-0.012,-0.025,-0.054,-0.025,-0.012,-0.025
-0.024,-0.012,-0.024,-0.054,-0.024,-0.012,-0.024
-0.023,-0.012,-0.023,-0.054,-0.023,-0.012,-0.023
-0.023,-0.011,-0.023,-0.054,-0.022,-0.011,-0.022
-0.022,-0.011,-0.022,-0.053,-0.021,-0.011,-0.021
-0.022,-0.011,-0.022,-0.053,-0.02,-0.011,-0.02
-0.021,-0.01,-0.021,-0.053,-0.019,-0.01,-0.019
-0.021,-0.01,-0.021,-0.053,-0.018,-0.01,-0.018
-0.021,-0.01,-0.021,-0.053,-0.017,-0.01,-0.017
-0.02,-0.009,-0.02,-0.053,-0.016,-0.009,-0.016
-0.02,-0.008,-0.02,-0.053,-0.016,-0.008,-0.016
-0.02,-0.008,-0.02,-0.054,-0.015,-0.008,-0.015
-0.02,-0.007,-0.02,-0.054,-0.014,-0.007,-0.014
-0.019,-0.006,-0.019,-0.054,-0.013,-0.006,-0.013
-0.019,-0.006,-0.019,-0.054,-0.012,-0.006,-0.012
-0.019,-0.005,-0.019,-0.055,-0.012,-0.005,-0.012
-0.019,-0.004,-0.019,-0.055,-0.011,-0.004,-0.011
-0.019,-0.003,-0.019,-0.056,-0.01,-0.003,-0.01
-0.018,-0.003,-0.018,-0.056,-0.01,-0.003,-0.01
-0.018,-0.002,-0.018,-0.056,-0.009,-0.002,-0.009
-0.018,-0.001,-0.018,-0.057,-0.009,-0.001,-0.009
-0.017,-0.001,-0.017,-0.057,-0.008,-0.001,-0.008
-0.017,0,-0.017,-0.058,-0.008,0,-0.008
-0.017,0.001,-0.017,-0.058,-0.007,0.001,-0.007
-0.016,0.001,-0.016,-0.059,-0.007,0.001,-0.007
-0.016,0.002,-0.016,-0.059,-0.007,0.002,-0.007
-0.015,0.002,-0.015,-0.059,-0.006,0.002,-0.006
-0.014,0.003,-0.014,-0.06,-0.006,0.003,-0.006
-0.014,0.003,-0.014,-0.06,-0.006,0.003,-0.006
-0.013,0.003,-0.013,-0.06,-0.005,0.003,-0.005
-0.012,0.004,-0.012,-0.06,-0.005,0.004,-0.005
-0.011,0.004,-0.011,-0.06,-0.005,0.004,-0.005
-0.01,0.004,-0.01,-0.06,-0.004,0.004,-0.004
-0.009,0.004,-0.009,-0.06,-0.004,0.004,-0.004
-0.009,0.004,-0.009,-0.06,-0.004,0.004,-0.004
-0.008,0.004,-0.008,-0.06,-0.003,0.004,-0.003
-0.007,0.004,-0.007,-0.06,-0.003,0.004,-0.003
-0.006,0.004,-0.006,-0.06,-0.003,0.004,-0.003
-0.005,0.005,-0.005,-0.06,-0.002,0.005,-0.002
-0.005,0.005,-0.005,-0.06,-0.002,0.005,-0.002
-0.004,0.005,-0.004,-0.06,-0.002,0.005,-0.002
-0.003,0.005,-0.003,-0.06,-0.001,0.005,-0.001
-0.003,0.005,-0.003,-0.06,-0.001,0.005,-0.001
-0.002,0.005,-0.002,-0.06,-0.001,0.005,-0.001
-0.002,0.005,-0.002,-0.06,0,0.005,0
-0.001,0.005,-0.001,-0.06,0,0.005,0
-0.001,0.005,-0.001,-0.06,0.001,0.005,0.001
-0.001,0.005,-0.001,-0.06,0.001,0.005,0.001
0,0.005,0,-0.061,0.002,0.005,0.002
0,0.005,0,-0.061,0.002,0.005,0.002
0,0.005,0,-0.061,0.003,0.005,0.003
0,0.005,0,-0.062,0.003,0.005,0.003
0,0.005,0,-0.062,0.004,0.005,0.004
0.001,0.005,0.001,-0.062,0.004,0.005,0.004
0.001,0.005,0.001,-0.062,0.005,0.005,0.005
0.001,0.005,0.001,-0.062,0.006,0.005,0.006
0.001,0.005,0.001,-0.063,0.006,0.005,0.006
0.002,0.005,0.002,-0.062,0.007,0.005,0.007
0.002,0.005,0.002,-0.062,0.007,0.005,0.007
0.002,0.005,0.002,-0.062,0.007,0.005,0.007
0.003,0.005,0.003,-0.062,0.008,0.005,0.008
0.003,0.006,0.003,-0.061,0.008,0.006,0.008
0.004,0.006,0.004,-0.061,0.008,0.006,0.008
0.004,0.006,0.004,-0.06,0.009,0.006,0.009
0.005,0.006,0.005,-0.06,0.009,0.006,0.009
0.006,0.006,0.006,-0.059,0.009,0.006,0.009
0.007,0.006,0.007,-0.058,0.009,0.006,0.009
0.008,0.006,0.008,-0.057,0.009,0.006,0.009
0.009,0.006,0.009,-0.056,0.008,0.006,0.008
0.009,0.006,0.009,-0.055,0.008,0.006,0.008
0.01,0.006,0.01,-0.054,0.008,0.006,0.008
0.011,0.006,0.011,-0.052,0.008,0.006,0.008
0.012,0.006,0.012,-0.051,0.007,0.006,0.007
0.013,0.007,0.013,-0.05,0.007,0.007,0.007
0.013,0.007,0.013,-0.049,0.006,0.007,0.006
0.014,0.007,0.014,-0.048,0.006,0.007,0.006
0.015,0.007,0.015,-0.048,0.005,0.007,0.005
0.015,0.007,0.015,-0.047,0.005,0.007,0.005
0.016,0.007,0.016,-0.046,0.004,0.007,0.004
0.016,0.007,0.016,-0.046,0.004,0.007,0.004
0.016,0.007,0.016,-0.045,0.004,0.007,0.004
0.016,0.008,0.016,-0.045,0.003,0.008,0.003
0.016,0.008,0.016,-0.045,0.003,0.008,0.003
0.016,0.008,0.016,-0.045,0.003,0.008,0.003
0.016,0.008,0.016,-0.045,0.003,0.008,0.003
0.016,0.008,0.016,-0.045,0.003,0.008,0.003
0.016,0.008,0.016,-0.045,0.003,0.008,0.003
0.015,0.008,0.015,-0.045,0.003,0.008,0.003
0.015,0.008,0.015,-0.046,0.003,0.008,0.003
0.015,0.008,0.015,-0.046,0.003,0.008,0.003
0.014,0.008,0.014,-0.047,0.004,0.008,0.004
0.014,0.008,0.014,-0.047,0.004,0.008,0.004
0.014,0.008,0.014,-0.048,0.005,0.008,0.005
0.014,0.008,0.014,-0.048,0.005,0.008,0.005
0.013,0.008,0.013,-0.049,0.006,0.008,0.006
0.013,0.008,0.013,-0.049,0.007,0.008,0.007
0.013,0.007,0.013,-0.049,0.007,0.007,0.007
0.013,0.007,0.013,-0.05,0.008,0.007,0.008
0.013,0.007,0.013,-0.05,0.009,0.007,0.009
0.014,0.006,0.014,-0.05,0.01,0.006,0.01
0.014,0.006,0.014,-0.05,0.01,0.006,0.01
0.014,0.005,0.014,-0.05,0.011,0.005,0.011
0.014,0.005,0.014,-0.05,0.012,0.005,0.012
0.015,0.004,0.015,-0.05,0.013,0.004,0.013
0.015,0.004,0.015,-0.049,0.014,0.004,0.014
0.016,0.003,0.016,-0.049,0.014,0.003,0.014
0.017,0.003,0.017,-0.049,0.015,0.003,0.015
0.017,0.002,0.017,-0.048,0.016,0.002,0.016
0.018,0.002,0.018,-0.048,0.017,0.002,0.017
0.019,0.001,0.019,-0.047,0.017,0.001,0.017
0.019,0.001,0.019,-0.046,0.018,0.001,0.018
0.02,0,0.02,-0.046,0.019,0,0.019
0.021,0,0.021,-0.045,0.019,0,0.019
0.021,0,0.021,-0.045,0.02,0,0.02
0.022,-0.001,0.022,-0.044,0.02,-0.001,0.02
0.023,-0.001,0.023,-0.044,0.021,-0.001,0.021
0.023,-0.001,0.023,-0.043,0.022,-0.001,0.022
0.024,-0.001,0.024,-0.043,0.022,-0.001,0.022
0.024,-0.001,0.024,-0.042,0.023,-0.001,0.023
0.024,-0.001,0.024,-0.042,0.023,-0.001,0.023
0.024,-0.001,0.024,-0.041,0.023,-0.001,0.023
0.025,-0.001,0.025,-0.041,0.024,-0.001,0.024
0.025,0,0.025,-0.041,0.024,0,0.024
0.025,0,0.025,-0.041,0.024,0,0.024
0.025,0.001,0.025,-0.04,0.025,0.001,0.025
0.024,0.001,0.024,-0.04,0.025,0.001,0.025
0.024,0.002,0.024,-0.04,0.025,0.002,0.025
